Fix associated types in copy implementations;Fixes an ICE and an error in checking copy implementations.r nikomatsakis       The text was updated successfully but these errors were encountered
Allow MultiItemModifier s to expand into zero or many items;Fixes .r nrc       The text was updated successfully but these errors were encountered
Prevent hashtable shrinking past INITIALCAPACITY on clear.;No description provided.        The text was updated successfully but these errors were encountered
Forward Show Eq and Hash to RefCell's contents;I'm happy to add some tests but none of the existing context did so. I assumed that this code is obviously correct to visual inspection.       The text was updated successfully but these errors were encountered
Purge resolveunexported from the compiler;This rewrites the test harness generation to create modules that reexport things as needed to make sure all tests are visible.       The text was updated successfully but these errors were encountered
Remove 'yet to be added' from API docs;In general this kind of text gets outdated as it already sorta kinda is.Fixes        The text was updated successfully but these errors were encountered
Add rustanalysis manifest;Originally in buildbot as rustlangdeprecatedrustbuildbotfe and rustlangdeprecatedrustbuildbotdeRef rustlangrustupr nrc       The text was updated successfully but these errors were encountered
librustc Remove for desugaring;librustc Stop desugaring for expressions and translate them directly.This makes edge cases in which the Iterator trait was not in scopeandor Option or its variants were not in scope work properly.This breaks code that looks likestruct MyStruct ... impl MyStruct  fn nextmut self Optionint ... for x in MyStruct ... ... Change adhoc next methods like the above to implementations of theIterator trait. For exampleimpl Iteratorint for MyStruct  fn nextmut self Optionint ... Closes .breakingchange       The text was updated successfully but these errors were encountered
Fix a minor issue in release note of .;something renamed from something would be recognized as a link to renamed from something instead of a link with a note after. Use something to solve this issue.       The text was updated successfully but these errors were encountered
libsyntaxparse fix missing kind error reporting;Fixes .Fixes .       The text was updated successfully but these errors were encountered
replace LaTeX \bot with actual ?èÑ symbol;Right now the LaTeXism \bot shows up literally in the manual. This PR replaces the LaTeX with the unicode bottom symbol.       The text was updated successfully but these errors were encountered
mk Bootstrap from stable instead of snapshots;This commit removes all infrastructure from the repository for our socalledsnapshots to instead bootstrap the compiler from stable releases. Bootstrappingfrom a previously stable release is a longdesired feature of distros becausethey're not fans of downloading binary stage blobs from us. Additionally thismakes our own CI easier as we can decommission all of the snapshot builders andstart having a regular cadence to when we update the stage compiler.A new srcetcgetstage.py script was added which shares some code withsrcbootstrapbootstrap.py to read a new file srcstage.txt which liststhe current stage compiler as well as cargo that we bootstrap from. This scriptwill download the relevant rustc package an unpack it into targetstage aswe do today.One problem of bootstrapping from stable releases is that we're not able tocompile unstable code e.g. all the feature directives in libcorelibstd.To overcome this we employ two strategiesThe bootstrap key of the previous compiler is hardcoded into srcstage.txtenabled as a result of and exported by the build system. This enablesnightly features in the compiler we download.The standard library and compiler are pinned to a specific stage whichdoesn't change so we're guaranteed that we'll continue compiling as we startfrom a known fixed source.The process for making a release will also need to be tweaked now to continue tocadence of bootstrapping from the previous release. This process looks likeMerge beta to stableProduce a new stable compiler.Change master to bootstrap from this new stable compiler.Merge master to betaProduce a new beta compilerChange master to bootstrap from this new beta compiler.Step above should involve very few changes as master was previouslybootstrapping from beta which is the same as stable at that point in time.Step however is where we benefit from removing lots of cfgstage andget to use new features. This also shouldn't slow the release too much as steps requires little work other than waiting and step just needs to happen atsome point during a release cycle it's not time sensitive.Closes Closes        The text was updated successfully but these errors were encountered
str is dead long live String doc fix;No description provided.        The text was updated successfully but these errors were encountered
Map clone;This resolves for the singleletter variables that I could grep. Some occurences could not be replaced.       The text was updated successfully but these errors were encountered
Fixed grammar and spelling;No description provided.        The text was updated successfully but these errors were encountered
Use lazy range in gdb pretty printers;No description provided.        The text was updated successfully but these errors were encountered
aggregated small commits;dbeab rbrsonebcf rthestingercfe rhuonwcaf rhuonweeeb rcmreaa rthestinger       The text was updated successfully but these errors were encountered
Removing feature directive tupleindexing and iflet as both these features are added to Rust;While compiling rust I am getting warning regarding tupleindexing and iflet not required as added part of the Rust. I have removed these directives.rustrustsrclibrustcborrowcklib.rs warning feature has been added to Rust directive not necessaryrustsrclibrustcborrowcklib.rs featuredefaulttypeparams globs iflet importshadowing macrorules phase quote rustsrclibrustcborrowcklib.rs warning feature has been added to Rust directive not necessaryrustsrclibrustcborrowcklib.rs featureslicingsyntax tupleindexing unsafedestructor       The text was updated successfully but these errors were encountered
rustdoc Don't generate empty files for stripped items;We need to traverse stripped modules to generate redirect pages but we shouldn't generateanything else for them.This now renders the file contents to a Vec before writing it to a file in one go. I thinkthat's probably a better strategy anyway.Fixes        The text was updated successfully but these errors were encountered
Add unstable to HashState and DefaultState;Fixed r gankro       The text was updated successfully but these errors were encountered
Pull some things out of stdunstable.;No description provided.        The text was updated successfully but these errors were encountered
Stop parsing capture clauses;I also deleted a test that would be entirely useless without capture clauses.       The text was updated successfully but these errors were encountered
Type macro is tracked at rustlangrust not;No description provided.        The text was updated successfully but these errors were encountered
Remove intuint from the Rust Programming Language book;Remove int and uint from the Rust Programming Language book replacingwith the most appropriate type in the context iusize when absolutelyneeded iu for 'small' integer iu otherwise.       The text was updated successfully but these errors were encountered
Implement Clone for iterator adaptors using functions;impl Clone wherever the underlying iterator and the predicate mappingfunction implement Clone. For example bare functions impl Clone FnMutso such functions used with .map will produce a clonable iterator.With this change str's .bytes iterator becomes clonable.Add a single test that execises .clone on a Map.       The text was updated successfully but these errors were encountered
creating convenience types for makedef makestmt makemethods in MacResult;I was experimenting writing a plugin and noticed that there were convenience types for a few of the methods in the MacResult trait but not for all of them. So I added some for makestmt makemethods and makedef. For the last one I noticed that essentially the same struct existed in macrorules so I removed it.       The text was updated successfully but these errors were encountered
Small documentation link fix;The lifetime guide was renamed to ownership guide in efea.       The text was updated successfully but these errors were encountered
Upload linuxx artifacts on try branch.;This is an experiment to explore generating artifacts for testing with cargobmomb. See rustlangcrater.       The text was updated successfully but these errors were encountered
Eliminate assoc type projection predicate candidate duplicates;When projecting associate types for a trait's default methods thetrait itself was added to the predicate candidate list twice one fromparameter environment the other from trait definition. Then theduplicates were deemed as code ambiguity and the compiler rejected thecode. Simply checking and dropping the duplicates solves the issue.Closes        The text was updated successfully but these errors were encountered
Replace MAPNONRESERVE by MAPNORESERVE;Fixes issue .       The text was updated successfully but these errors were encountered
docs Describe core injection correctly in tutorial;r brson       The text was updated successfully but these errors were encountered
f inline methods with special variant for msvc;No description provided.        The text was updated successfully but these errors were encountered
Osd shutdown fix;c is a cleanup that skip hbpeers update when we plan to shutdown.ebf is a bug fix for bug        The text was updated successfully but these errors were encountered
rgw fix inputoutput err when using radosgwadmin bi list;Fixes httptracker.ceph.comissuesSignedoffby fang yuxiang fang.yuxiangeisoo.com       The text was updated successfully but these errors were encountered
testfiocephobjectstore fix fio plugin build failure by enginedata;The commit in fio axboefiobfcchanged enginedata to a union which leads build of fiocephobjectstore failed.Signedoffby Lisa Li xiaoyan.liintel.com       The text was updated successfully but these errors were encountered
Document RGW quota cache options;Quota cache options were undocumented. Issue Signedoffby Daniel Gryniewicz dangredhat.com       The text was updated successfully but these errors were encountered
jewel IPv Heartbeat packets are not marked with DSCP QoS simple messenger;httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
CMake LINKPRIVATE compatibility;Use LINKPRIVATE keyword instead of PRIVATE in librbd for backward compatibility with cmake ...Signedoffby heroanxiaobo heroanxiaobogmail.com       The text was updated successfully but these errors were encountered
doc add missing asterisks in .. release notes;These two missing asterisks caused a formatting meltdown in the list of bulletpoints.Signedoffby Nathan Cutler ncutlersuse.com       The text was updated successfully but these errors were encountered
DNM qa update deb package list;Include all debs explicitly so that installing a downgrade from the distroe.g. .. on xenial works.Related httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
rbd 'rbd du' of missing image should return error;Fixes httptracker.ceph.comissuesReportedby Jason Dillaman dillamanredhat.comSignedoffby Gaurav Kumar Garg garg.gauravgmail.com       The text was updated successfully but these errors were encountered
mds add unregister command in the cleanupadminsocket;add unregister command in the cleanupadminsocketSignedoffby huanwen ren ren.huanwenzte.com.cn       The text was updated successfully but these errors were encountered
jewel rbd rbdmirror include local pool id in resync throttle unique key;httptracker.ceph.comissueshttptracker.ceph.comissueshttptracker.ceph.comissueshttptracker.ceph.comissueshttptracker.ceph.comissueshttptracker.ceph.comissueshttptracker.ceph.comissues       The text was updated successfully but these errors were encountered
Update mailmap remove name from unaffiliated;No description provided.        The text was updated successfully but these errors were encountered
fix update pool peers;Right now the update pool peers is not work. So fix it.Signedoffby Tianqing tianqingunitedstack.com       The text was updated successfully but these errors were encountered
rbdclsrbd silence compiler warnings;As below Building CXX object srctestlibrbdCMakeFilesrbdtest.dirtestfixture.cc.oIn file included from homejenkinsbuildbuildworkspacecephpullrequestssrcclsrbdclsrbd.cchomejenkinsbuildbuildworkspacecephpullrequestssrcclsrbdclsrbd.cc In function ?Çÿint setfeaturesclsmethodcontextt cephbufferlist cephbufferlist?ÇÖhomejenkinsbuildbuildworkspacecephpullrequestssrcobjclassobjclass.h warning format ?Çÿlu?ÇÖ expects argument of type ?Çÿlong unsigned int?ÇÖ but argument has type ?Çÿlong long unsigned int?ÇÖ Wformat clsloglevel cls sd fmt FILE LINE VAARGS homejenkinsbuildbuildworkspacecephpullrequestssrcobjclassobjclass.h note in expansion of macro ?ÇÿCLSLOG?ÇÖ define CLSERRfmt ... CLSLOG fmt VAARGS homejenkinsbuildbuildworkspacecephpullrequestssrcclsrbdclsrbd.cc note in expansion of macro ?ÇÿCLSERR?ÇÖ CLSERRAttempting to enable immutable feature PRIu Linking CXX shared library ....liblibclsjournal.so Built target clsjournalScanning dependencies of target rbdtestmock Building CXX object srctestlibrbdCMakeFilesrbdtestmock.dirmockMockImageCtx.cc.o CC dbcompactioniterator.o Building CXX object srctestlibradosteststubCMakeFilesradosteststub.dirTestClassHandler.cc.o CC dbcompactionjob.o Building CXX object srctestlibradosteststubCMakeFilesradosteststub.dirTestIoCtxImpl.cc.oLinking CXX static library ......liblibjournaltestmock.a Built target journaltestmockScanning dependencies of target rbdapi Building CXX object srclibrbdCMakeFilesrbdapi.dirlibrbd.cc.ohomejenkinsbuildbuildworkspacecephpullrequestssrcclsrbdclsrbd.cc In function ?Çÿint getdatapoolclsmethodcontextt cephbufferlist cephbufferlist?ÇÖhomejenkinsbuildbuildworkspacecephpullrequestssrcclsrbdclsrbd.cc warning ?Çÿdatapoolid?ÇÖ may be used uninitialized in this function Wmaybeuninitialized intt datapoolid Signedoffby xie xingguo xie.xingguozte.com.cn       The text was updated successfully but these errors were encountered
doc document include addrparsing.h;Fixes Signedoff by JeanR??mi Deveaux jeanremi.deveauxgmail.com       The text was updated successfully but these errors were encountered
fix misc bugs about snap clone.;No description provided.        The text was updated successfully but these errors were encountered
testencodingcheckgenerated.sh remove bashism;the source builtin is a bashism. just use . instead. was introducedin decf.this fixes the broken test in httpgitbuilder.sepia.ceph.comgitbuildercephtarballtrustyamdbasiclog.cgilogbcbeafdbeFAIL testencodingcheckgenerated.sh.testencodingcheckgenerated.sh .testencodingcheckgenerated.sh source not found       The text was updated successfully but these errors were encountered
doc mention RGW encryption in PendingReleaseNotes;Signedoffby Abhishek Lekshmanan abhisheksuse.comSignedoffby Nathan Cutler ncutlersuse.com       The text was updated successfully but these errors were encountered
cephosdprestart.sh drop setusersetgroup;These are not supported by usrlibcephcephosdprestart.shresulting in warningscephosdprestart.sh getopt unrecognized option 'setuser'cephosdprestart.sh getopt unrecognized option 'setgroup'setuser and setgroup are only needed for the cephosd process.Signedoffby James Page james.pageubuntu.com       The text was updated successfully but these errors were encountered
remove old references to inktank premium support;No description provided.        The text was updated successfully but these errors were encountered
cmake add libcephfsjava support;cbodley mind taking a look thanks.       The text was updated successfully but these errors were encountered
jewel rgw don't loop forever when reading data from sized segment.;httptracker.ceph.comissuesThe sized segment can arise depending on howthe client uploads the object in the first place.The cpu loop then happens during a swift GET'.Signedoffby Marcus Watts mwattsredhat.comcherry picked from commit cf       The text was updated successfully but these errors were encountered
cmake Removed files and fixed cephdencoder cmake;Recent changes made to librbdreplay were notapplied to cmake and caused the cmake build tofail also applied an old patch for yasm in cmakeSignedoffby Ali Maredia amarediaredhat.com       The text was updated successfully but these errors were encountered
monosdmonitor decouple adjustheartbeatgrace and mindownreporters;if cancel monosdadjustheartbeatgrace we must set monosdmindownreporters to zero.otherwise the next checking forreportersbysubtree.size gconfmonosdmindownreporterswill allways be fail.the two options should take effect respectively...Signedoffby Zengran Zhang zhangzengranhc.com       The text was updated successfully but these errors were encountered
configopts.h fix a typo that prevents compilation;Signedoffby Willem Jan Withagen wjwdigiware.nl       The text was updated successfully but these errors were encountered
rgwswift fix updating metadata failed for swift CORS;I found it doesn't work when I try to update the CORS metadataof swift buckets. as the following stepsuse the following command to create a swift bucket and post the CORS metadataswift post swiftbkt H XContainerMetaAccessControlAllowOrigin http... H XContainerMetaAccessControlRequestMethod HEADPOSTPUTGETOPTIONSDELETEuse the command to update the AccessControlAllowOrigin attrswift post swiftbkt H XContainerMetaAccessControlAllowOrigin http... H XContainerMetaAccessControlRequestMethod HEADPOSTPUTGETOPTIONSDELETEtest the CORS access my swift bucket swiftbkt from the website at ...then I got the following failed log message . fbefef Read RGWCORSConfigurationCORSConfiguration xmlnshttps.amazonaws.comdocCORSRuleAllowedMethodGETAllowedMethodAllowedMethodPUTAllowedMethodAllowedMethodDELETEAllowedMethodAllowedMethodHEADAllowedMethodAllowedMethodPOSTAllowedMethodAllowedMethodCOPYAllowedMethodAllowedOriginhttp...AllowedOriginCORSRuleCORSConfiguration . fbefef There is no cors rule present for http...the AllowedOrigin has not yet updatestill http... so maybe we should notuse emplace which will not update the attrs if they are already present in attrs.Signedoffby Yan Jun yan.junzte.com.cn       The text was updated successfully but these errors were encountered
testcrush adjust for new default default tunnable;see also Signedoffby Kefu Chai kchairedhat.com       The text was updated successfully but these errors were encountered
Fast read for erasure coding pool;As discussed with athanatos we would like to implement the fast read as a pool setting. This is a reimplementation according to        The text was updated successfully but these errors were encountered
rbdnbd add htonl to cleanup rbdnbd code;Signedoffby tang.jin tang.jinistuary.com       The text was updated successfully but these errors were encountered
kraken tests qatasksworkunit Backport repo fixes from master;httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
ARM fixes;Three things to fix build on arm. The changes for jerasure and test should not affect x but the rocksdb update certainly might marking needsqa because of that.We need a CI builder for arm. Something happened to the Caviumsupplied gitbuilder and I'm not sure what.       The text was updated successfully but these errors were encountered
hammer rgw Don't loop forever when reading data from sized segment.;httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
jewel rgw make sending ContentLength in and controllable;This is a Jewel backport of PR .       The text was updated successfully but these errors were encountered
rgw Do not record head only objects in GC;Fixes httptracker.ceph.comissuesSignedoffby Pavan Rallabhandi PRallabhandiwalmartlabs.com       The text was updated successfully but these errors were encountered
jewel rgw valgrind invalid read size RGWGetObj;httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
DNM jewel osd do not send ENXIO on misdirected op by default;httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
osd avoid empty transction when read in ec pool;If i am not miss something the transaction would be emtpy in norecovery read.I think this PR is good for ec pool because it reduce a transaction writen to journal and filestore.Signedoffby Xinze Chi xmdxcxzgmail.com       The text was updated successfully but these errors were encountered
qaradosupgradejewelxsingleton run luminous.yaml at the end;renumber tooSignedoffby Sage Weil sageredhat.com       The text was updated successfully but these errors were encountered
ceph.spec.in Changes needed to support mock git builds on Fedora .;You can't build git versions of ceph without... gitThe other packages where added out of safety.Signedoffby Ira Cooper irasamba.org       The text was updated successfully but these errors were encountered
librados fix invalid path;The bufferfwd.h will be install tousrincluderadosbufferfwd.h.So the includebufferfwd.h is a invalidpath for the thirdpart source code whichinclude the librados.hpp.Signedoffby Yunchuan Wen yunchuan.wenkylincloud.com       The text was updated successfully but these errors were encountered
rgw don't preserve acls when copying object;Fixes for the following issuesissue httptracker.ceph.comissuesissue httptracker.ceph.comissuesissue httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
osfilestore fix clang static check warn useafterfree?Ç£;httppeople.redhat.combhubbardscanbuildreportbb.htmlEndPathlast is a member of fiemap free filemap after using last.Signedoffby liuchang liuchanggmail.com       The text was updated successfully but these errors were encountered
rbdmirror explicitly disable status updates on stopping replay;Otherwise there is still a chance of delayed update being fired by aworking thread after mlocalioctx is destroyed.Fixes httptracker.ceph.comissuesSignedoffby Mykola Golub mgolubmirantis.com       The text was updated successfully but these errors were encountered
testpybindtestcephargparse fix reweightbyutilization tests;Signedoffby Sage Weil sageredhat.com       The text was updated successfully but these errors were encountered
MOSDSubOp remove old code.;No description provided.        The text was updated successfully but these errors were encountered
msgasyncrdma Move resource handling to Device;No description provided.        The text was updated successfully but these errors were encountered
monMonClient hunt monitors in parallel;Fixes httptracker.ceph.comissues       The text was updated successfully but these errors were encountered
rgwrgwswiftauth.cc remove unused variable;Signedoffby Michal Jarzabek stiopagmail.com       The text was updated successfully but these errors were encountered
mds fix client capmessage replay order on restart;No description provided.        The text was updated successfully but these errors were encountered
rbdcheck the image name if it is empty string return error and give a messagemaybe a simpler way;add a judgment after function setpoolimagenameimgname ... to make it no need to call function docreate in case OPTCREATE.beforeinput rbd create size output . fdc librbd error adding image to directory Invalid argumentrbd create error Invalid argumentafterinput rbd create size output rbd image name was not specifiedSignedoffby chenyehua chen.yehuahc.com       The text was updated successfully but these errors were encountered
Wip rgw highres;adapt rgw to use higher resultion clock       The text was updated successfully but these errors were encountered
CMake fixes;Just rebased on master and found these bits weren't quite working. I'm actually not sure what happened with cephfuse as I thought it was working before.       The text was updated successfully but these errors were encountered
Wip scrub optimization;Scrub optimizationStep 'ceph pg getinconsistentpgs ' which gets the ids of all inconsistent pgsStep 'ceph pg getinconsistentobjects' which gets the ids of all inconsistent objectsin a specified pgStep 'ceph pg getinconsistentinfo ' which gets the inconsistent informationof the specified objectStep 'setscrubreadshard' which enables to set the target osd to read the specified copyof an object to determine which one to use for repairingStep 'ceph pg repairobject ' which uses the object on a specified osd to repairthe other copies       The text was updated successfully but these errors were encountered
commonconfig add string describing when parse configure file failed.;No description provided.        The text was updated successfully but these errors were encountered
mds fix a compiler warning about unusedvariable;has removed the use of this variable so remove it should be safe.Signedoffby runsisi runsisizte.com.cn       The text was updated successfully but these errors were encountered
rgw add missing error code for admin op API;From httpdocs.ceph.comdocsmasterradosgwadminops corresponding error code should be returned for bad request       The text was updated successfully but these errors were encountered
Update monosdinteraction.rst;Correcting a space error to match what is required in ceph.conf to apply this change.       The text was updated successfully but these errors were encountered
qa Removed dumplin test .yaml as not needed anymore;Signedoffby Yuri Weinstein yweinsteredhat.com       The text was updated successfully but these errors were encountered
mon do not divide by zero in PGMap recovery summary;Although it does not crash it displays inf instead of a valid float andthe json output is invalid.httptracker.ceph.comissues Fixes Signedoffby Loic Dachary loicdachary.org       The text was updated successfully but these errors were encountered
OSDMonitor avoid underflow in reweightbyutilization if maxchange;Fixes httptracker.ceph.comissuesSignedoffby Samuel Just sjustredhat.comcherry picked from commit cbc       The text was updated successfully but these errors were encountered
Subclasses should inherit associations from parents;Fixes Subclass misses association defined on parentI can add a test to check on SpecialUser.reflections'comments' but I wasn't sure if that was digging too deep into Active Record internals ?ƒÿ¼       The text was updated successfully but these errors were encountered
Add test cases for safeconstantize;The issue was fixed by a but there are no tests covering it.Closes        The text was updated successfully but these errors were encountered
Use LIMIT sql word in last with order;Related PR prymain User.orderfoo asc.last User Load .ms SELECT users. FROM users ORDER BY users.foo DESC LIMIT prymain User.orderfoo asc.last User Load .ms SELECT users. FROM users ORDER BY users.foo ASCI think this behavior is incosistent and inefficient. I fixed it toprymain User.orderfoo asc.last User Load .ms SELECT users. FROM users ORDER BY users.foo DESC LIMIT        The text was updated successfully but these errors were encountered
Simplify and alias ActiveModelErrors methods where possible;No description provided.        The text was updated successfully but these errors were encountered
Fix ActiveModel ActiveRecord ActiveJob README links;The 'Learn More' links in the READMEs for ActiveModel and ActiveRecord that previously pointed to nonexistent .html files have been updated to point to the corresponding .rb files in the source. In addition a dead link to the Rails API for ActiveJobQueueAdapters has been replaced with a link to the queue adapters directory in the source and a link to the Edge Rails API for ActiveJobQueueAdapters for convenience.       The text was updated successfully but these errors were encountered
Fixed style break when clicking About your application?ÇÖs environment on norootroutewelcome page;Fixed style break when clicking About your application?ÇÖs environment on norootroutewelcome page       The text was updated successfully but these errors were encountered
Update to Unicode ..;.. was released on September .httpunicodeinc.blogspot.com.arannouncingunicodestandardversion.html       The text was updated successfully but these errors were encountered
Incorrect SQL generated for .last when ordering uses an SQL function;I bumped into a problem with using COALESCE in sorting but it's relevant to any function like min or max.When I have an order defined as COALESCEt.field t.field all works great until .last is used. ActiveRecord was generating invalid SQL select whatever from t ORDER BY COALESCEt.field DESC t.field DESC LIMIT .       The text was updated successfully but these errors were encountered
Remove mentions of docrails;The railsdocrails GitHub repo has moved from public to private statusrecently so it makes sense to remove references to it in thedocumentation to avoid confusion.ci skip       The text was updated successfully but these errors were encountered
Allow pluralize helper to take a locale.;This is already supported in ActiveSupportInflectorpluralize and Stringpluralize so we just forward the locale.       The text was updated successfully but these errors were encountered
ActiveRecordBasebecomes should retain the errors but use new base.;Upgrading of According to documentation of ActiveModelErrorsinitializePass in the instance of the object that is using the errors object.Some subclass can have different validations and fields. And it is a place for potential errors. See new test for example.       The text was updated successfully but these errors were encountered
Maximum waittimeout on Windows is;As documented on MySQL's site this is the maximum value for Windows. We should use the least common denominator. Also done in the old branch ..x of mysql gem and . httpdev.mysql.comdocrefman.enserversystemvariables.htmlsysvarwaittimeout httpsgithub.combrianmariomysqlblob..xlibactiverecordconnectionadaptersmysqladapter.rbL brianmariomysqlff       The text was updated successfully but these errors were encountered
Replace ActiveSupportConcurrencyLatch with ConcurrentCountDownLatch from concurrentruby.;This update was suggested by tenderlove in a discussion on one of his PRs to concurrentruby.The concurrentruby gem is a toolset containing many concurrency utilities. Many of these utilities include runtimespecific optimizations when possible. Rather than clutter the Rails codebase with concurrency utilities separate from the core task such tools can be superseded by similar tools in the more specialized gem. This commit replaces ActiveSupportConcurrencyLatch with ConcurrentCountDownLatch which is functionally equivalent.       The text was updated successfully but these errors were encountered
Fix ActionCable Rebroadcasting a Message code example;In ActionCable's guide Rebroadcasting a Message the example does not work.streamfor chatparamsroom will stream from chatroom but ChatChannel.broadcasttochatparamsroom ... will broadcast to chatchatroom.Switching to streamfor will make it stream from chatchatroom and fix the example.       The text was updated successfully but these errors were encountered
fix deprecationcallermessage to display right fileline;Summarysince I've upgraded to rails all deprecations are shown to be coming from inside the framework.Other InformationBeforeDEPRECATION WARNING aliasmethodchain is deprecated. Please use Moduleprepend instead. From module you can access the original method using super. called from aliasmethodchain at homemathieu.rvmgemsruby..gemsactivesupport...libactivesupportcoreextmodulealiasing.rbDEPRECATION WARNING aliasmethodchain is deprecated. Please use Moduleprepend instead. From module you can access the original method using super. called from aliasmethodchain at homemathieu.rvmgemsruby..gemsactivesupport...libactivesupportcoreextmodulealiasing.rbAfterDEPRECATION WARNING aliasmethodchain is deprecated. Please use Moduleprepend instead. From module you can access the original method using super. called from classAmbiguous at homemathieu.rvmgemsruby..gemscucumberpriority..libcucumberpriorityambiguouserrorext.rbDEPRECATION WARNING aliasmethodchain is deprecated. Please use Moduleprepend instead. From module you can access the original method using super. called from classSupportCode at homemathieu.rvmgemsruby..gemscucumberpriority..libcucumberprioritysupportcodeext.rb       The text was updated successfully but these errors were encountered
WIP Don't mutate the racall hash as it's not ours;Fixes        The text was updated successfully but these errors were encountered
Changing gitignore template to ignore files with sensitive data by default;Not sure if is valid but I'm opening this PR to discuss it. I think it could be useful to avoid security issues by default.       The text was updated successfully but these errors were encountered
Refactored method ActiveRecordConnectionAdaptersPostgreSQLSchemaStatementsdefaultsequencename . Refactored test HasManyAssociationsTesttestdonotcallcallbacksfordeleteall .;Refactored method ActiveRecordConnectionAdaptersPostgreSQLSchemaStatementsdefaultsequencenameFixed confusing behaviorconnection.defaultsequencename'accounts' falseconnection.defaultsequencename'accounts' nilRefactored test HasManyAssociationsTesttestdonotcallcallbacksfordeleteall       The text was updated successfully but these errors were encountered
SSL should not be disabled by default in any environment.;Disabling SSL in any environment should be a decision made by each individual developerteam really not keen on Rails forcing this. Also I think it's far better to have a consistent environment as much as possible across all environments. So this patch removes the Rails.env.development check in forcessl.As a related aside I've just been working on a gem that makes it far easier to use SSL in development and Capybaradriven test environments. It's built with bartt's version of sslrequirement in mind but I'm keen to have it work with forcessl as well I didn't realise it existed until just now.httpsgithub.comfreelancinggodthinglazed       The text was updated successfully but these errors were encountered
Fix PredicateBuilder to handle nil value passed to Relationfindby;Fix PredicateBuilder to handle nil value passed to Relationfindby in case of an association attribute.Fixes        The text was updated successfully but these errors were encountered
Added Hashassertrequiredkeys to emulate required keywords;No description provided.        The text was updated successfully but these errors were encountered
Distance of time in words should work correct if from time totime;In accordance with documentation httpsgithub.comrailsrailsblobmasteractionpacklibactionviewhelpersdatehelper.rbL distanceoftimeinwords should have the same result independent of args order.Because of leap years trick httpsgithub.comrailsrailsblobmasteractionpacklibactionviewhelpersdatehelper.rbL result for long time distances can differ.In the test case which I added result was 'about years' instead of 'almost years       The text was updated successfully but these errors were encountered
addsource in Application Template should take a block for gem entries;Since newer versions of Bundler complain when you have multiple source in Gemfile without specifying a block for gem entries group from that source Application Template generator's addsource method should also take a block.       The text was updated successfully but these errors were encountered
Adding ability to override currency format REGEX in ActiveSupport numbertocurrency helper;Currently numbertocurrency has a hard coded REGEX to format currency string.There are use cases where a different format mask is desired for example in India currency formatting is different.This Pull request moves the hard coded REGEX into the options hash so that it becomes possible to pass a different REGEX to override the default.       The text was updated successfully but these errors were encountered
ActionCable action params passed in as hash with indifferent access;SummaryThis pull request makes two changesCalls withindifferentaccess on any Hash that is passed back to the target action on an ActionCable channel. This makes it fall in line with what is expected from params in an ActionController.Does not attempt to JSON decode an object that is not a String. This means that the incoming JSON can be ... data hello world as well as working with what it had to be before ... data \hello\ \world\. The result is the same but the protocol between server and client is changed is this documented anywhereOther InformationAdded a test to make sure the second point above has an associated test with the changed behavior.       The text was updated successfully but these errors were encountered
Fix MessageEncryptorTest;By r commit on Ruby OpenSSLCipherkey raisesArgumentError when too long key is passed.In Rails test cases aescbc is used.Key length of aescbc is bits bytes.SecureRandom.hex generates words stringwhich is bytes.Change to use SecureRandom.randombytes to generate bytes key.ref httpssvn.rubylang.orgcgibinviewvc.cgirevisionviewrevision       The text was updated successfully but these errors were encountered
take association conditions into account When deleting through records;No description provided.        The text was updated successfully but these errors were encountered
Add method FormBuilderindex;This is a followup for the idea discussed with josevalim in this pull request The idea is to add a method in the form builder object to have access to the current index useful when using fieldsfor iterations if you need to know the element index.Here there is another thread requesting this feature        The text was updated successfully but these errors were encountered
ActionCable Add a welcome and ping message type;SummaryThis pull request does three thingsFixes inconsistencies in the ActionCable protocol between server and client in regards to the ping message by making ping a message type instead of an identifier.Adds a welcome message type which signals to clients the server is ready or has reopened the connection.Removes ConnectionMonitor as a subscriber as this is no longer necessary when pings and welcome messages can be identified separately.Other InformationThe ping message was being sent looking likeidentifier ping message whereas other messages were being sent to look liketype confirmsubscription ...Now the ping looks liketype ping message Consequently this enabled some code to trick the client and tests to be removed and for some clean up in how the ConnectionMonitor works.       The text was updated successfully but these errors were encountered
Fix MSSQL and Firebird .exists problem issue;MSSQL and Firebird DBs require the fake column to named.       The text was updated successfully but these errors were encountered
